header,title,title_url,channel,time
YouTube,Watched lofi hip hop radio - beats to relax/study to,https://www.youtube.com/watch?v=hHW1oY26kxQ,ChilledCow,2019-12-31T13:54:15.582Z
YouTube,Watched Cool Tech Under $50 - January!,https://www.youtube.com/watch?v=G-ou-BV3T4Q,randomfrankp,2019-12-31T12:16:11.266Z
YouTube,Watched Snarky Puppy - Shofukan (We Like It Here),https://www.youtube.com/watch?v=kk0WRHV_vt8,GroundUP Music NYC,2019-12-31T11:40:26.281Z
YouTube,Watched Snarky Puppy - Sleeper (We Like It Here),https://www.youtube.com/watch?v=kDXnPfA_5pY,GroundUP Music NYC,2019-12-31T11:33:17.314Z
YouTube,Watched Snarky Puppy - Lingus (We Like It Here),https://www.youtube.com/watch?v=L_XJ_s5IsQc,GroundUP Music NYC,2019-12-31T11:22:32.227Z
YouTube,Watched We Ain't Feeling Time,https://www.youtube.com/watch?v=82pxsP55gmo,FKJ - Topic,2019-12-31T11:20:34.481Z
YouTube,Watched Instant Need,https://www.youtube.com/watch?v=8EFrE___GXU,FKJ - Topic,2019-12-31T11:16:02.742Z
YouTube,Watched Waiting (feat. Madelyn Grant),https://www.youtube.com/watch?v=-2TYshpe1zQ,FKJ - Topic,2019-12-31T11:14:54.180Z
YouTube,Watched Blessed,https://www.youtube.com/watch?v=6L5jxi4Aes8,FKJ - Topic,2019-12-31T11:10:27.569Z
YouTube,Watched Fkj - 100 Roses (Official Audio),https://www.youtube.com/watch?v=lfxXg6nNdNk,Fkj,2019-12-31T11:06:16.885Z
YouTube,Watched Tom Misch - Dawsons Heights,https://www.youtube.com/watch?v=pZv-PvtgS1s,Envy // Sonic,2019-12-31T10:41:39.354Z
YouTube,Watched Tom Misch - Can't Explain It,https://www.youtube.com/watch?v=_paUYtbh9Uk,VAULTUNES HQ,2019-12-31T10:39:10.313Z
YouTube,Watched Tui,https://www.youtube.com/watch?v=tDoseU9PT6w,FKJ - Topic,2019-12-31T10:37:18.609Z
YouTube,Watched https://www.youtube.com/watch?v=N8Gy8OtYnK4,https://www.youtube.com/watch?v=N8Gy8OtYnK4,,2019-12-31T10:31:47.378Z
YouTube,Watched Ylang Ylang,https://www.youtube.com/watch?v=oRS2p1GKqyU,FKJ - Topic,2019-12-31T10:28:12.102Z
YouTube,Watched Jazzquarterz & El Jazzy Chavo - Street Aesthetics [Full Album],https://www.youtube.com/watch?v=kHvDNM66etA,Proved Records,2019-12-31T10:08:21.275Z
YouTube,Watched Google — Year in Search 2019,https://www.youtube.com/watch?v=ZRCdORJiUgU,Google,2019-12-31T10:05:05.787Z
YouTube,Watched Rami Malek Ran Into Ex Immediately After Winning An Emmy,https://www.youtube.com/watch?v=u83DArXRm3I,Jimmy Kimmel Live,2019-12-30T23:07:58.042Z
YouTube,Watched Hilarious Instant Karma Fail Nominees: FailArmy Hall of Fame,https://www.youtube.com/watch?v=HIxsESDTV-w,FailArmy,2019-12-30T23:03:24.440Z
YouTube,Watched Why do we need SO MANY SERVERS??,https://www.youtube.com/watch?v=eQED3tF8wuw,Linus Tech Tips,2019-12-30T22:20:52.665Z
YouTube,Watched There are gonna be some BIG changes around here... - Workshop Unboxing,https://www.youtube.com/watch?v=upevcarRsMc,Linus Tech Tips,2019-12-30T22:20:52.363Z
YouTube,Watched staying in. [lofi / jazzhop / chill mix],https://www.youtube.com/watch?v=TYCBicKyVhs,The Jazz Hop Café,2019-12-30T21:35:09.485Z
YouTube,Watched Andy Richter Breaks The CONAN Couch  - CONAN on TBS,https://www.youtube.com/watch?v=66hm631qPD4,Team Coco,2019-12-30T21:30:44.944Z
YouTube,Watched Four Operating Systems on ONE Monitor,https://www.youtube.com/watch?v=D9u1vX-pvLs,Linus Tech Tips,2019-12-30T21:22:19.705Z
YouTube,Watched lofi hip hop radio - beats to relax/study to,https://www.youtube.com/watch?v=hHW1oY26kxQ,ChilledCow,2019-12-30T20:41:31.413Z
YouTube,Watched iJustine’s Unbelievably NERDY Studio House – EXPOSED!,https://www.youtube.com/watch?v=a1sU82JmY1s,Linus Tech Tips,2019-12-30T20:25:01.586Z
YouTube,Watched Ice Cube Is Annoyed By Kevin Hart,https://www.youtube.com/watch?v=9huSsQ1kD1g,Team Coco,2019-12-30T15:30:23.742Z
YouTube,Watched side streets. [lofi / jazz hop / chill beats],https://www.youtube.com/watch?v=ALja3wAdQsM,The Jazz Hop Café,2019-12-30T15:22:10.696Z
YouTube,Watched Tommy Guerrero - Road to Knowhere [Full Album],https://www.youtube.com/watch?v=N0LZ20ppkNo,Proved Records,2019-12-30T14:01:39.547Z
YouTube,Watched Swim for Shoes Christmas charity event at Hotel Garbe Algarve Portugal,https://www.youtube.com/watch?v=YUyz5GGK0wA,pephelan,2019-12-30T13:44:37.758Z
YouTube,Watched Santa Swim Armacão De Pera.Beach 2017,https://www.youtube.com/watch?v=Ljxu3883MBE,Neil Murfin,2019-12-30T13:44:36.779Z
YouTube,Watched Cool Tech Under $50 - June!,https://www.youtube.com/watch?v=-ED-vjRCKaE,randomfrankp,2019-12-30T13:16:48.330Z
YouTube,Watched Cool Tech Under $25 - July!,https://www.youtube.com/watch?v=j_dgXZlx1R4,randomfrankp,2019-12-30T13:15:01.355Z
YouTube,Watched Khruangbin - Con Todo El Mundo (Full Album) Vinyl,https://www.youtube.com/watch?v=_QQsqHnpMhA,Fidelity Zone,2019-12-30T13:13:30.062Z
YouTube,Watched Conan Helps His Female Staffers Blow Off Steam  - CONAN on TBS,https://www.youtube.com/watch?v=NySK23jtWjE,Team Coco,2019-12-30T10:47:39.471Z
YouTube,Watched 15 questions for Marques Brownlee,https://www.youtube.com/watch?v=FNP6e7ogVRM,CNET,2019-12-30T09:56:59.800Z
YouTube,Watched Unchained,https://www.youtube.com/watch?v=QobGau-NGXE,FKJ - Topic,2019-12-30T09:44:12.904Z
YouTube,Watched Ylang Ylang,https://www.youtube.com/watch?v=oRS2p1GKqyU,FKJ - Topic,2019-12-30T09:40:21.273Z
YouTube,Watched 10 Years Ago,https://www.youtube.com/watch?v=OSPagpisDSE,FKJ - Topic,2019-12-30T09:36:59.661Z
YouTube,Watched Brother,https://www.youtube.com/watch?v=zjGwYeAms8w,FKJ - Topic,2019-12-30T09:33:09.170Z
YouTube,Watched 100 Roses,https://www.youtube.com/watch?v=ObnLsoCAldQ,FKJ - Topic,2019-12-30T09:28:59.948Z
YouTube,Watched Fkj - Brother (Official Audio),https://www.youtube.com/watch?v=625dPre0eqk,Fkj,2019-12-30T09:25:30.297Z
YouTube,Watched Fkj - 100 Roses (Official Audio),https://www.youtube.com/watch?v=lfxXg6nNdNk,Fkj,2019-12-30T09:20:33.772Z
YouTube,Watched Linus Replies to Mean Comments,https://www.youtube.com/watch?v=M9_qSA2qv_4,Linus Tech Tips,2019-12-29T22:05:02.742Z
YouTube,Watched If Google Was A Guy (Full Series),https://www.youtube.com/watch?v=Cxqca4RQd_M,CollegeHumor,2019-12-29T21:57:13.952Z
YouTube,Watched Conan Checks In On His Wax Figure 01/27/11,https://www.youtube.com/watch?v=2wUTFaHkWlk,Team Coco,2019-12-29T21:50:57.185Z
YouTube,Watched World's Most Comfortable Gaming Setup (Finale),https://www.youtube.com/watch?v=YTmFej8zV4A,Linus Tech Tips,2019-12-29T21:45:29.828Z
YouTube,Watched World's Most Comfortable Gaming Setup Part 1,https://www.youtube.com/watch?v=6sRKX9SmCfo,Linus Tech Tips,2019-12-29T21:45:17.789Z
YouTube,Watched We Made an INVISIBLE VR Gaming Setup!,https://www.youtube.com/watch?v=v1vu4no-EtE,Linus Tech Tips,2019-12-29T21:36:20.083Z
YouTube,Watched Study with Me + Active Recall tips | Life as a Junior Doctor,https://www.youtube.com/watch?v=YHJzSbLiQNs,Ali Abdaal,2019-12-29T21:36:12.820Z
YouTube,Watched Silently editing photos on an iPad,https://www.youtube.com/watch?v=ehrp7UX3nDU,Peter McKinnon,2019-12-29T20:56:40.071Z
YouTube,Watched Behind the Scenes of the UnboxTherapy Studio!,https://www.youtube.com/watch?v=9ZjlFZ3_b9E,Marques Brownlee,2019-12-29T20:43:20.315Z
YouTube,Watched How We Make YouTube Videos,https://www.youtube.com/watch?v=B4u33Zrln6A,Austin Evans,2019-12-29T20:36:57.128Z
YouTube,Watched The $240 MacBook Project,https://www.youtube.com/watch?v=KSLAe560jmU,Austin Evans,2019-12-29T20:31:26.474Z
YouTube,Watched Kristóman - RESPEITA,https://www.youtube.com/watch?v=ugaaB2gIiu8,Kimahera,2019-12-29T20:30:04.089Z
YouTube,Watched How to Create Your First Relational Database in Notion,https://www.youtube.com/watch?v=xvqAjIQY3oM,Keep Productive,2019-12-29T20:23:47.667Z
YouTube,Watched Cool Tech Under $50 - September!,https://www.youtube.com/watch?v=B5HeW30CWOA,randomfrankp,2019-12-29T20:18:57.364Z
YouTube,Watched Teen receives scholarship after act of kindness goes viral,https://www.youtube.com/watch?v=uFPyGGwsWdI,USA TODAY,2019-12-29T20:18:56.247Z
YouTube,Watched What's in My Backpack 2019: The ULTIMATE Portable Setup,https://www.youtube.com/watch?v=GtVGtCAjYsE,Thomas Frank,2019-12-29T20:07:41.627Z
YouTube,Watched Son of fallen deputy tries to buy his dad's squad car,https://www.youtube.com/watch?v=C-YyebEuhTA,Denver7 – The Denver Channel,2019-12-29T20:04:10.091Z
YouTube,Watched AUTO LACING NIKE MAGS FOR $10,https://www.youtube.com/watch?v=IZfNygh__NU,CaseyNeistat,2019-12-29T19:55:06.250Z
YouTube,Watched Bike Lanes by Casey Neistat,https://www.youtube.com/watch?v=bzE-IMaegzQ,CaseyNeistat,2019-12-29T18:06:31.724Z
YouTube,Watched Conan Staffers' Parents Give Tips On Improving The Show - CONAN on TBS,https://www.youtube.com/watch?v=QKn4khUuLgc,Team Coco,2019-12-29T17:57:59.652Z
YouTube,Watched Conan Busts Jordan Schlansky & His Elitist Espresso Machine - CONAN on TBS,https://www.youtube.com/watch?v=6A8W77m-ZTw,Team Coco,2019-12-29T17:50:19.998Z
YouTube,"Watched Disturbed ""The Sound Of Silence"" 03/28/16",https://www.youtube.com/watch?v=Bk7RVw3I8eg,Team Coco,2019-12-29T17:49:53.851Z
YouTube,Watched REVELADA a MELHOR TECH de 2019  !!,https://www.youtube.com/watch?v=gkhuiMTWHNE,Bernardo Almeida,2019-12-29T17:48:25.304Z
YouTube,Watched Principles of Machine Learning | Feature Engineering,https://www.youtube.com/watch?v=ZxEuDDtUeDw,Damn! I Love Data,2019-12-29T17:40:59.050Z
YouTube,Watched lofi hip hop radio - beats to relax/study to,https://www.youtube.com/watch?v=hHW1oY26kxQ,ChilledCow,2019-12-29T16:16:11.632Z
YouTube,Watched Casey Neistat Goes Sneaker Shopping With Complex,https://www.youtube.com/watch?v=EgEcK9xfCYk,Complex,2019-12-29T16:09:40.741Z
YouTube,Watched How to Capture and Save a Receipt Directly into a Notion Budget,https://www.youtube.com/watch?v=M9GgnnVfqw4,Rebecca Ford,2019-12-29T14:27:30.407Z
YouTube,Watched Notion Challenge | Building a Finance Tracker  #01,https://www.youtube.com/watch?v=vk6_spB-Dns,Keep Productive,2019-12-29T14:24:00.644Z
YouTube,Watched Cool Tech Under $50 - April!,https://www.youtube.com/watch?v=hBc4GEqi16U,randomfrankp,2019-12-29T14:11:52.998Z
YouTube,Watched Nêspera no Cu - O Musical (Número Final),https://www.youtube.com/watch?v=H32N5p-Yd-E,Uma Nêspera no Cu,2019-12-29T12:05:03.833Z
YouTube,Watched Cool Tech Under $50 - March!,https://www.youtube.com/watch?v=sJ_AKVEYH9w,randomfrankp,2019-12-29T12:02:15.389Z
YouTube,Watched A Simple Japanese Money Trick to Become 35% Richer,https://www.youtube.com/watch?v=Re4sv-vIGIY,BRIGHT SIDE,2019-12-28T22:59:30.243Z
YouTube,Watched Kevin Hart: Don't F**k This Up - Netflix Documentary Series - Trailer,https://www.youtube.com/watch?v=jidafAJX25k,Netflix,2019-12-28T22:57:01.834Z
YouTube,Watched My old PC was making me nauseous... Time to upgrade,https://www.youtube.com/watch?v=1H-HOPiai5Y,Linus Tech Tips,2019-12-28T22:43:44.842Z
YouTube,Watched Slow J - Silêncio,https://www.youtube.com/watch?v=PcwUDUWyjCc,Slow J,2019-12-28T21:18:35.434Z
YouTube,Watched Slow J - Mea Culpa,https://www.youtube.com/watch?v=pfYZjsOe_-I,Slow J,2019-12-28T21:15:40.679Z
YouTube,Watched The Ultra Clean Laptop Setup,https://www.youtube.com/watch?v=s8aCPlUhXTg,Dave Lee,2019-12-28T21:04:03.959Z
YouTube,Watched Deploy your Angular App to a Serverless Environment (AWS),https://www.youtube.com/watch?v=N-6LtzJezsk,DesignCourse,2019-12-28T20:39:47.580Z
YouTube,Watched HUMAN FLYING DRONE,https://www.youtube.com/watch?v=At3xcj-pTjg,CaseyNeistat,2019-12-28T20:36:12.710Z
YouTube,Watched What's Wrong with These Photos? -- Costa Rican Vacation,https://www.youtube.com/watch?v=sNLJfew5kYk,TheEllenShow,2019-12-28T20:34:29.001Z
YouTube,Watched Kevin Hart Trolling NBA Players,https://www.youtube.com/watch?v=XyKegi4c7ig,uwho22,2019-12-28T20:32:15.130Z
YouTube,Watched My husband tries to speak without a southern accent!,https://www.youtube.com/watch?v=4arBraMyp0Q,Stephanie Shadrick,2019-12-28T20:31:11.301Z
YouTube,Watched Baby Has A Full Conversation With His Daddy,https://www.youtube.com/watch?v=FsxdyRZVGrc,Lu Jerz,2019-12-28T20:29:01.115Z
YouTube,Watched My FAVORITE Tech of 2019!,https://www.youtube.com/watch?v=DmsRGuK7P_Y,UrAvgConsumer,2019-12-28T20:17:43.032Z
YouTube,Watched Transforma a Tua Realidade w/ Co-Founder & CEO da BETA-i - Pedro Rocha Vieira | Let's Talk #07,https://www.youtube.com/watch?v=BUg992nmgE4,Fred Canto e Castro,2019-12-28T19:20:43.512Z
YouTube,Watched WATCH: Why does Trump's image appear under searches for 'idiot?' Google CEO Pichai answers.,https://www.youtube.com/watch?v=o6zfp6lRw2E,PBS NewsHour,2019-12-28T19:17:33.363Z
YouTube,Watched Speaking Backwards,https://www.youtube.com/watch?v=00x-iCmVBJ4,Hamish & Andy,2019-12-28T19:17:25.542Z
YouTube,"Watched FOX Comedy Club com Guilherme Geirinhas, Daniel Carapeto e Diogo Abreu",https://www.youtube.com/watch?v=bqXNJoBx3Qw,FOX Comedy Portugal,2019-12-28T19:11:55.382Z
YouTube,Watched 2 Things You Need to Understand to Stop Being Lazy – Willpower by Roy Baumeister,https://www.youtube.com/watch?v=-iqiRCQWRmA,FightMediocrity,2019-12-28T19:11:25.301Z
YouTube,Watched How To Order Mcdonalds Like A Boss,https://www.youtube.com/watch?v=wLT53hGoa6M,HiRezTV,2019-12-28T19:10:19.612Z
YouTube,Watched Good morning yall (ORIGINAL),https://www.youtube.com/watch?v=9B_jnSyPJmc,serge,2019-12-28T19:09:24.951Z
YouTube,Watched Android App Hits: BEST of 2019!,https://www.youtube.com/watch?v=YKACuZGOsWo,mobiscrub,2019-12-28T19:09:20.291Z
YouTube,Watched Curb your Intelligence,https://www.youtube.com/watch?v=9jJIJ0HPOho,Lil Jack,2019-12-28T19:07:48.602Z
YouTube,Watched BOYFRIEND NARRATES HIS GIRLFRIENDS DAY BEFORE WORK LOL (Part 2) - Cot Dammit Elizabeth!,https://www.youtube.com/watch?v=3wNTwZ7K_04,CotDammitElizabeth,2019-12-28T19:06:13.032Z
YouTube,Watched Inside The Cryptocurrency Revolution,https://www.youtube.com/watch?v=u-vrdPtZVXc,VICE News,2019-12-28T18:59:30.391Z
YouTube,Watched Tan Kalakatan,https://www.youtube.com/watch?v=eQ1iZkiU1oU,Mayra Andrade - Topic,2019-12-28T18:36:10.970Z
YouTube,Watched Afeto,https://www.youtube.com/watch?v=IDn4iqTBPGA,Mayra Andrade - Topic,2019-12-28T18:31:45.382Z
YouTube,Watched Segredu,https://www.youtube.com/watch?v=e-P4Zk8qptA,Mayra Andrade - Topic,2019-12-28T18:28:37.480Z
YouTube,Watched Terra da Saudade,https://www.youtube.com/watch?v=V_YsY_2oevE,Mayra Andrade - Topic,2019-12-28T18:25:59.649Z
YouTube,Watched Mayra Andrade - Manga (Official Video),https://www.youtube.com/watch?v=U5esCrOdG9o,MayraAndradeVEVO,2019-12-28T18:23:06.540Z
YouTube,Watched Mayra Andrade - Afeto (Official Video),https://www.youtube.com/watch?v=B5PsIN_FkF4,MayraAndradeVEVO,2019-12-28T18:18:58.706Z
YouTube,Watched Mayra Andrade - Tan Kalakatan | A COLORS SHOW,https://www.youtube.com/watch?v=nTrtasaAO1A,COLORS,2019-12-28T18:15:35.623Z
YouTube,Watched Lucky Daye - Buying Time | A COLORS SHOW,https://www.youtube.com/watch?v=PsEY8YKerls,COLORS,2019-12-28T18:10:36.141Z
YouTube,"Watched sussurro @ Anozero Bienal de Arte Contemporânea de Coimbra (Dec 28, 2019)",https://www.youtube.com/watch?v=aUFkRhALBPI,Rádio Baixa,2019-12-28T18:10:08.106Z
YouTube,Watched Sunshine,https://www.youtube.com/watch?v=P3jhLT0TWjQ,Tom Misch - Topic,2019-12-28T18:09:29.508Z
YouTube,Watched I Wish,https://www.youtube.com/watch?v=VWTi1xnlVxQ,Tom Misch - Topic,2019-12-28T18:05:39.797Z
YouTube,Watched Fkj & Tom Misch - Losing My Way,https://www.youtube.com/watch?v=X4Q7d0CtYyk,Fkj,2019-12-28T18:01:19.154Z
YouTube,Watched Mac Miller - My Favorite Part (feat. Ariana Grande) [Official Live],https://www.youtube.com/watch?v=Ndf-eMyEVG8,Mac Miller,2019-12-28T17:56:33.634Z
YouTube,Watched Ariana Grande & Mac Miller - baby it’s cold outside,https://www.youtube.com/watch?v=52IY7Zv121A,luis,2019-12-28T17:53:02.573Z
YouTube,Watched Alfa Mist - Structuralism (2019) [Full Album],https://www.youtube.com/watch?v=wMxl405ZQvQ,Alfa Mist,2019-12-28T11:47:29.373Z
YouTube,Watched My Tech EDC 2019 // End of 2019 Every Day Carry!,https://www.youtube.com/watch?v=mIQu5wzuB58,Matthew Moniz,2019-12-28T11:10:18.147Z
YouTube,Watched 5 CHEAP Ways To Give Your Gaming Setup a MAKEOVER!,https://www.youtube.com/watch?v=DfgIyD_ea4g,Hardware Canucks,2019-12-28T11:06:38.242Z
YouTube,Watched Alfa Mist - Nocturne [Full Album],https://www.youtube.com/watch?v=zeR2_YjlXWA,Proved Records,2019-12-28T09:51:16.769Z
YouTube,"Watched Why I Don't Have Kids: Privacy, Please",https://www.youtube.com/watch?v=NC0A5gSbXtQ,TheEllenShow,2019-12-28T09:49:20.801Z
YouTube,Watched Allen Halloween - Na Porta do Bar,https://www.youtube.com/watch?v=ClTNzB4R4Kk,Allen Halloween,2019-12-28T09:48:21.364Z
YouTube,Watched vines rarer than a good night's sleep,https://www.youtube.com/watch?v=60qGHzL02oY,Daddy Rimbaud,2019-12-27T22:26:52.973Z
YouTube,Watched How to Remember More of What You Read,https://www.youtube.com/watch?v=Xw8KuGD1fJ4,Thomas Frank,2019-12-27T22:26:42.155Z
YouTube,Watched Bullied boy in Memphis gets help from classmates,https://www.youtube.com/watch?v=3VGOK_aBqs0,WZDX News,2019-12-27T22:25:37.205Z
YouTube,Watched Ellen in Steve Harvey's Ear,https://www.youtube.com/watch?v=28wVLwniw-M,TheEllenShow,2019-12-27T22:23:32.528Z
YouTube,Watched https://www.youtube.com/watch?v=c6qkNPz_J9Q,https://www.youtube.com/watch?v=c6qkNPz_J9Q,,2019-12-27T22:21:53.727Z
YouTube,Watched THE BEST CAMERA MONEY CAN BUY,https://www.youtube.com/watch?v=FvhOwpip0K8,CaseyNeistat,2019-12-27T22:11:53.187Z
YouTube,Watched Dopamine Detox: How to Reset Your Mind,https://www.youtube.com/watch?v=-QvEZoPy96g,Nathaniel Drew,2019-12-27T22:10:49.716Z
YouTube,Watched Teach your brain to focus longer and accomplish more,https://www.youtube.com/watch?v=36z-XD-5xFI,Goal Guys,2019-12-27T22:10:42.469Z
YouTube,Watched My 2019 Annual Review using Notion,https://www.youtube.com/watch?v=Ck5JOj4TlM4,Ali Abdaal,2019-12-27T21:58:37.897Z
YouTube,Watched Travel With Style - Casey Neistat for J.Crew,https://www.youtube.com/watch?v=t9qxT8wI-0I,CaseyNeistat,2019-12-27T19:06:59.830Z
YouTube,"Watched ""Foi mesmo a valer""",https://www.youtube.com/watch?v=RuJt7xY8zrE,Da Weasel,2019-12-27T19:04:06.442Z
YouTube,Watched Surma - Voyager,https://www.youtube.com/watch?v=B67DO7rgjQ0,Omnichord Records,2019-12-27T17:05:16.225Z
YouTube,Watched Howling for a Chance,https://www.youtube.com/watch?v=Q5sZgd50Xp0,First Breath After Coma - Topic,2019-12-27T17:01:19.769Z
YouTube,Watched Uneasy,https://www.youtube.com/watch?v=Q2uFDnnATeo,First Breath After Coma - Topic,2019-12-27T16:57:57.644Z
YouTube,Watched First Breath After Coma - Blup,https://www.youtube.com/watch?v=XsyzTRfwWtI,Caraco Carcosa,2019-12-27T16:23:24.376Z
YouTube,Watched First Breath After Coma - Nagmani (ft. Andre Barros),https://www.youtube.com/watch?v=mngdOVlDXKM,Omnichord Records,2019-12-27T16:19:11.128Z
YouTube,Watched First Breath After Coma - The Escape,https://www.youtube.com/watch?v=lRx5dFMIjKc,Omnichord Records,2019-12-27T16:14:11.661Z
YouTube,Watched First Breath After Coma - Change,https://www.youtube.com/watch?v=rA52LqJYoYY,Omnichord Records,2019-12-27T16:10:28.711Z
YouTube,Watched First Breath After Coma - Salty Eyes,https://www.youtube.com/watch?v=tNVOosRxpEw,Omnichord Records,2019-12-27T16:07:01.163Z
YouTube,Watched First Breath After Coma - Seven Seas,https://www.youtube.com/watch?v=9LBybmPja4U,Omnichord Records,2019-12-27T16:01:33.013Z
YouTube,Watched First Breath After Coma - Tierra del Fuego,https://www.youtube.com/watch?v=vNLY946E3Lg,Omnichord Records,2019-12-27T15:52:53.932Z
YouTube,Watched Mark Cuban’s Guide to Getting Rich | Vanity Fair,https://www.youtube.com/watch?v=vYdrMXkYQfM,Vanity Fair,2019-12-27T15:46:48.062Z
YouTube,Watched Cool Tech Under $50 - July!,https://www.youtube.com/watch?v=5gpal_lOuZQ,randomfrankp,2019-12-27T14:57:17.056Z
YouTube,Watched The Teskey Brothers - Man Of The Universe (Official Video),https://www.youtube.com/watch?v=jl3wOnDdX-w,TheTeskeyBrothersVEVO,2019-12-27T14:55:38.145Z
YouTube,Watched https://www.youtube.com/watch?v=azE_CKdS_JE,https://www.youtube.com/watch?v=azE_CKdS_JE,,2019-12-27T14:50:03.823Z
YouTube,Watched https://www.youtube.com/watch?v=IvbBlhuZZmk,https://www.youtube.com/watch?v=IvbBlhuZZmk,,2019-12-27T14:44:44.021Z
YouTube,Watched The Teskey Brothers - Pain And Misery (Official Video),https://www.youtube.com/watch?v=lBFZNVxG86o,The Teskey Brothers,2019-12-27T14:40:35.378Z
YouTube,Watched The Teskey Brothers - So Caught Up (Official Video),https://www.youtube.com/watch?v=WGcO3JFn0rE,TheTeskeyBrothersVEVO,2019-12-27T14:36:46.231Z
YouTube,Watched Disco Yes,https://www.youtube.com/watch?v=slXrBYht9KQ,Tom Misch - Topic,2019-12-27T14:32:04.173Z
YouTube,Watched Movie,https://www.youtube.com/watch?v=fMYkGRW1ZxA,Tom Misch - Topic,2019-12-27T14:26:05.527Z
YouTube,Watched Jacob Collier - Time Alone With You ft. Daniel Caesar,https://www.youtube.com/watch?v=2qUCyW7ewPs,JacobCollierVEVO,2019-12-27T14:25:21.811Z
YouTube,Watched Khruangbin & Leon Bridges - Texas Sun (Official Audio),https://www.youtube.com/watch?v=zSWNWWREtsI,Dead Oceans,2019-12-27T14:21:08.170Z
YouTube,Watched Cry - Cigarettes After Sex,https://www.youtube.com/watch?v=3XqqkrJENB4,CigarettesAfterSex,2019-12-27T14:16:50.469Z
YouTube,Watched Don't Let Me Go - Cigarettes After Sex,https://www.youtube.com/watch?v=lY3g3h0iP3A,CigarettesAfterSex,2019-12-27T14:12:26.696Z
YouTube,"Watched Capitão Fausto - Amor, a Nossa Vida",https://www.youtube.com/watch?v=GNrP9dRpM00,capitaofaustoVEVO,2019-12-27T14:09:07.165Z
YouTube,Watched Sensible Soccers - Como quem pinta,https://www.youtube.com/watch?v=zuasJcxuJcM,Sensible Soccers,2019-12-27T12:32:05.336Z
YouTube,Watched Slow J - Só Queria Sorrir,https://www.youtube.com/watch?v=3rkrDyNTFIo,Slow J,2019-12-27T12:28:45.490Z
YouTube,Watched André Henriques - E de repente,https://www.youtube.com/watch?v=0QCh7427sV4,André Henriques,2019-12-27T12:07:16.731Z
YouTube,Watched Ganso - Não Te Aborreças,https://www.youtube.com/watch?v=RFECs8fveZs,GansoVEVO,2019-12-27T11:56:11.141Z
YouTube,Watched Xinobi & Gisela João - Fado Para Esta Noite (Official Video),https://www.youtube.com/watch?v=71wUAZgC4CM,Discotexas,2019-12-27T11:52:24.006Z
YouTube,Watched THE 7 HABITS OF HIGHLY EFFECTIVE PEOPLE BY STEPHEN COVEY - ANIMATED BOOK SUMMARY,https://www.youtube.com/watch?v=ktlTxC4QG8g,FightMediocrity,2019-12-27T11:36:23.548Z
YouTube,Watched 5 things to do at night for a better morning,https://www.youtube.com/watch?v=0ggbtZyMnJI,Mariana's Study Corner,2019-12-27T11:03:03.136Z
YouTube,Watched Things Michelle Obama Couldn’t Say as First Lady,https://www.youtube.com/watch?v=T_-3Vbr625g,Jimmy Kimmel Live,2019-12-27T09:54:05.145Z
YouTube,Watched 8 Habits You Should Practice at Least Once a Week,https://www.youtube.com/watch?v=_NO1ldvMDXQ,Thomas Frank,2019-12-27T09:52:10.398Z
YouTube,Watched H O U S E 4 (Lo-Fi House Mix),https://www.youtube.com/watch?v=MEyXXb_2gqk,Kiffen Beats,2019-12-27T09:44:25.636Z
YouTube,Watched GoPro Awards: Airplane Failure Marriage Proposal,https://www.youtube.com/watch?v=MdEV-jWMGWw,GoPro,2019-12-27T09:40:43.536Z
YouTube,Watched Kindergartener Gets School Absence Pardon From President,https://www.youtube.com/watch?v=RxSzfaBWfgo,ABC News,2019-12-27T09:38:36.547Z
YouTube,Watched My Custom Glasses,https://www.youtube.com/watch?v=HoGa9HOdczQ,CaseyNeistat,2019-12-27T09:34:23.980Z
YouTube,Watched Ours Samplus - Poetree (Full EP),https://www.youtube.com/watch?v=Z--77Q6H0ZU,Ours Samplus,2019-12-27T09:34:13.583Z
YouTube,Watched Gophers Kiss Cam Guy: Story Behind the Sign,https://www.youtube.com/watch?v=OAdorJ_kbQA,Minnesota Gophers,2019-12-26T22:55:18.707Z
YouTube,Watched Hugging Air Force mom is real prize at track meet | Militarykind,https://www.youtube.com/watch?v=GiOYH7jdcHs,USA TODAY,2019-12-26T22:53:45.639Z
YouTube,Watched Marine surprising his little brother,https://www.youtube.com/watch?v=r7jbWrn395g,Life According to Cash,2019-12-26T22:50:18.641Z
YouTube,Watched LIVING WITH DEPRESSION,https://www.youtube.com/watch?v=EJ_S5Rjt_iI,Kat Napiorkowska,2019-12-26T22:49:17.501Z
YouTube,Watched 10 Surprisingly Easy Tips to Wake Up at 5AM | Wake Up Earlier 🔆,https://www.youtube.com/watch?v=pqXEzmd3lcQ,Maya Lee,2019-12-26T22:44:47.482Z
YouTube,Watched https://www.youtube.com/watch?v=wPaqvKiwQ2Y,https://www.youtube.com/watch?v=wPaqvKiwQ2Y,,2019-12-26T22:10:29.973Z
YouTube,Watched The Almost Perfect Camera,https://www.youtube.com/watch?v=ddL-ycOksHM,CaseyNeistat,2019-12-26T22:04:17.390Z
YouTube,Watched Casey Neistat's Wildly Functional Studio,https://www.youtube.com/watch?v=vb60rrtTddQ,CaseyNeistat,2019-12-26T22:03:19.718Z
